"Date","ZAL","ES1438A","ES1480A","ES1396A","ES1992A","ES0691A","ES0692A","ES1148A","ES1679A","ES1856A","ES2090A","ES1453A","ES1929A","ES1903A","ES1910A","ES2011A","ES2012A","ES1684A","ES1231A","ES1891A","ES0584A","ES1262A","ES1018A","ES1551A","ES1814A","ES1817A","ES1126A","ES0971A","ES1339A","ES1815A","ES1773A","ES1899A","ES1122A","ES1123A","ES2109A","ES1124A","ES1208A","ES1666A","ES1312A","ES1812A","ES1125A","ES1135A","ES1642A","ES1397A","ES1923A","ES1816A","ES1999A","ES1347A","ES1778A","ES1275A","ES1311A","ES1851A","ES1348A","ES1982A","ES1225A","ES2034A","ES1215A","ES2017A","ES1930A","ES1948A","ES1855A","ES1854A","ES0010R","ES0014R"
"2023-04-18 02:00:00",11.7,11,12,6,6,12,10,28,13,16,NA,23,16,8,7,3,9,11,14,14,33,15,16,21,36,24,16,18,5,6,3,2,4,6,5,3,9,4,3,7,7,5,10,12,4,8,6,3,3,15,3,3,NA,2,9,4,7,2,7,2,2,4,2.28,2.21
"2023-04-18 03:00:00",14.5,12,14,8,7,25,13,35,12,17,NA,23,30,9,5,6,12,14,19,34,38,29,25,41,46,20,36,45,10,10,4,17,7,8,5,7,8,6,4,10,8,11,14,13,4,10,9,3,3,28,3,4,NA,2,10,5,10,3,9,3,11,4,2.15,1.94
"2023-04-18 04:00:00",16.3,18,25,13,13,42,20,57,19,16,NA,24,51,14,10,29,18,17,27,52,51,50,42,48,61,33,37,65,27,15,7,21,10,13,11,11,14,9,7,16,21,16,14,17,4,14,20,4,2,37,4,6,NA,2,26,6,11,5,9,2,14,3,1.89,2.14
"2023-04-18 05:00:00",16.6,30,47,23,27,43,39,64,51,23,NA,37,65,37,22,63,18,31,44,63,58,63,57,51,74,48,57,60,43,29,15,17,12,33,20,16,22,27,14,18,24,23,27,23,4,21,27,5,2,43,3,8,NA,2,30,7,15,9,10,1,37,3,1.83,2.32
"2023-04-18 06:00:00",18.7,49,45,34,38,46,50,68,62,17,NA,33,67,42,28,31,38,36,50,65,69,56,73,55,64,64,55,69,47,41,21,29,9,34,20,18,23,51,9,10,27,40,30,22,7,31,32,4,2,26,4,11,NA,2,40,16,23,10,13,1,29,3,2.23,2.32
"2023-04-18 07:00:00",19.6,69,57,37,22,59,24,NA,66,18,NA,33,53,41,19,56,59,21,45,58,62,43,47,54,70,67,48,42,12,31,7,14,9,20,12,14,23,NA,7,NA,23,31,27,15,8,19,33,5,2,31,4,8,NA,2,33,16,14,9,12,1,10,4,3.08,3.37
"2023-04-18 08:00:00",24.8,35,29,12,12,49,15,NA,52,12,NA,25,24,22,13,36,NA,11,19,46,46,46,26,43,55,52,12,27,7,8,7,5,8,15,7,16,20,NA,5,NA,20,18,19,16,8,15,24,2,2,29,6,9,NA,2,9,3,NA,3,9,2,11,4,4.01,2.29
"2023-04-18 09:00:00",18.6,62,52,14,13,57,13,41,64,17,NA,18,15,10,7,11,NA,16,8,27,38,33,30,21,22,24,12,37,8,9,8,1,8,13,9,14,NA,NA,7,NA,16,13,8,14,7,14,23,3,2,18,2,10,NA,2,7,3,14,2,8,3,5,4,6.16,2.38
"2023-04-18 10:00:00",15.6,43,39,8,7,37,12,35,32,20,NA,15,12,7,8,NA,12,11,8,16,44,27,39,14,14,23,8,19,8,10,5,2,8,11,5,13,NA,14,4,NA,14,11,5,12,6,12,24,2,2,13,3,10,NA,2,5,2,6,4,6,2,6,4,5.91,2.05
"2023-04-18 11:00:00",12.9,34,27,9,7,13,9,13,20,11,NA,10,9,6,4,NA,7,6,5,11,27,32,44,21,9,14,6,24,5,6,4,1,7,10,4,9,NA,5,7,11,16,15,6,7,9,12,17,3,6,14,3,6,NA,2,5,2,6,2,5,1,5,4,2.86,1.86
"2023-04-18 12:00:00",9.9,36,28,5,8,13,9,10,15,10,NA,10,8,5,3,4,2,6,5,7,20,34,44,14,5,10,5,18,4,3,2,1,7,5,4,10,NA,7,5,12,14,18,18,13,15,7,16,3,12,14,2,22,NA,2,5,2,5,1,4,1,4,4,3.03,1.67
"2023-04-18 13:00:00",8.5,29,22,4,6,11,7,5,9,8,NA,10,5,7,6,4,4,9,6,8,30,28,50,14,5,11,17,23,3,2,1,1,7,6,4,10,NA,6,5,11,9,11,15,23,13,3,15,4,8,16,3,14,NA,2,6,2,6,2,4,1,5,4,2.96,1.74
"2023-04-18 14:00:00",10.3,36,27,4,7,5,8,6,12,8,NA,9,6,7,5,5,5,9,7,6,24,31,38,11,8,14,28,26,7,3,1,1,6,7,5,11,NA,8,4,11,16,14,18,19,7,2,17,5,4,10,3,11,NA,2,7,3,4,4,5,1,4,4,2.74,1.57
"2023-04-18 15:00:00",8.7,27,20,5,8,8,9,5,12,8,NA,10,9,7,7,5,4,11,6,12,27,33,52,11,8,14,35,31,3,4,2,1,8,9,7,8,NA,6,5,12,16,14,15,13,7,3,23,5,3,7,5,18,NA,2,10,2,6,1,5,1,4,4,2.68,1.43
"2023-04-18 16:00:00",9.6,37,28,7,11,16,11,13,17,11,NA,15,7,6,4,6,13,12,9,15,34,30,45,10,10,16,28,29,8,3,4,1,7,10,7,11,NA,5,3,13,25,12,14,18,8,3,20,5,4,10,7,18,NA,2,12,4,5,2,5,1,4,4,2.86,1.38
"2023-04-18 17:00:00",9,36,30,8,12,18,12,18,28,11,NA,18,8,8,5,7,5,9,9,16,38,24,52,14,14,23,19,25,8,5,2,1,9,9,5,8,NA,5,1,13,20,10,18,24,9,4,20,4,6,11,8,26,NA,3,11,3,5,1,5,1,4,4,3.57,1.27
"2023-04-18 18:00:00",8.8,40,29,8,11,23,14,22,22,13,NA,26,9,10,7,10,4,12,12,16,41,43,72,23,17,27,8,10,10,6,6,1,7,12,6,10,NA,7,6,13,20,11,18,26,10,4,27,4,7,13,7,30,NA,3,10,3,6,1,7,3,5,6,4.78,1.35
"2023-04-18 19:00:00",10.5,42,28,9,16,25,16,28,27,16,NA,32,19,14,6,11,4,14,20,19,37,50,62,53,33,27,27,16,8,6,12,1,16,24,14,16,NA,13,4,13,21,17,28,34,8,18,27,4,6,27,4,10,NA,4,8,3,7,1,11,3,4,5,4.9,1.41
"2023-04-18 20:00:00",13.7,41,29,14,24,25,19,25,27,32,NA,30,17,11,7,10,3,17,20,46,30,50,67,48,78,51,46,25,17,13,11,2,15,31,13,15,NA,5,3,5,15,26,20,36,9,25,23,4,6,33,4,14,NA,3,16,2,9,3,14,1,9,4,5.28,1.26
"2023-04-18 21:00:00",13.6,35,40,17,33,19,24,45,36,28,NA,54,16,10,7,8,5,25,12,35,25,31,35,34,69,54,33,35,20,14,7,14,7,24,36,14,NA,34,28,2,22,17,15,26,7,23,22,4,3,43,4,16,NA,2,17,4,11,2,12,1,12,4,5.33,1.24
"2023-04-18 22:00:00",11.9,23,29,14,22,34,19,60,34,28,NA,43,27,10,8,8,11,23,9,26,30,20,21,38,50,44,41,31,15,9,6,14,7,15,30,10,NA,39,29,2,12,11,13,22,6,13,13,4,2,24,4,7,NA,2,17,4,14,2,11,1,12,4,4.98,1.14
"2023-04-18 23:00:00",12.8,19,27,11,12,41,20,55,22,18,NA,40,25,9,8,8,20,29,9,35,33,14,15,38,43,39,37,38,13,9,4,11,6,11,13,9,NA,28,21,4,11,9,12,20,5,12,13,3,2,21,4,7,NA,2,10,7,15,2,11,1,8,5,4.57,1.09
"2023-04-19 00:00:00",11.6,16,16,8,9,40,18,43,16,16,NA,37,29,8,7,14,13,23,10,46,33,11,11,27,35,46,30,34,8,4,4,14,8,10,12,6,NA,28,23,5,8,8,11,21,5,16,10,4,2,19,4,3,NA,2,8,5,22,1,10,2,10,4,4.28,1.12
"2023-04-19 01:00:00",13.9,13,16,7,9,34,11,35,25,11,NA,35,31,6,6,14,11,36,11,45,26,8,10,26,35,30,26,28,7,4,5,15,9,9,10,6,NA,13,22,4,7,9,9,18,4,11,16,3,2,24,5,3,NA,2,8,8,16,1,9,2,13,4,4.57,1.07
"2023-04-19 02:00:00",11.5,13,19,5,7,27,19,38,33,5,NA,36,30,7,5,15,10,32,21,41,31,12,10,29,35,32,24,34,8,5,6,23,11,11,10,6,NA,14,24,2,8,9,14,22,4,7,23,3,1,29,5,3,NA,1,7,2,11,2,9,3,13,4,5.38,1.24
"2023-04-19 03:00:00",13.1,11,19,8,6,28,25,40,30,5,NA,38,35,9,6,26,10,20,26,47,35,31,17,32,40,38,26,36,12,7,6,29,17,15,12,8,NA,18,30,4,11,12,23,20,4,8,18,3,1,36,6,3,NA,1,8,3,14,4,11,3,26,5,4.43,1.58
"2023-04-19 04:00:00",19.9,35,49,18,15,41,42,44,35,22,NA,33,40,11,11,41,21,39,25,53,44,53,31,36,48,48,29,34,26,12,7,32,12,27,34,14,NA,25,37,2,12,20,24,25,4,15,25,5,1,37,6,5,NA,1,14,7,31,14,14,2,54,4,4.53,1.9
"2023-04-19 05:00:00",18.6,59,72,47,50,53,69,54,47,59,NA,44,45,19,22,41,15,33,39,58,58,72,50,34,59,55,29,41,30,26,15,34,11,34,50,20,NA,49,47,2,14,24,26,23,5,27,24,6,1,42,7,7,NA,2,27,21,52,20,18,2,58,4,4.47,2.12
"2023-04-19 06:00:00",17.7,92,75,65,82,53,60,49,71,45,NA,46,41,49,40,44,45,37,37,58,53,54,50,43,72,65,34,45,35,23,19,35,15,28,51,20,NA,51,43,9,17,25,26,20,8,28,36,6,1,49,7,9,NA,1,31,12,38,17,20,9,23,4,5.54,2.74
"2023-04-19 07:00:00",18.8,97,91,67,58,54,49,52,99,29,NA,47,34,33,42,39,40,26,32,52,69,59,48,49,67,68,35,32,28,11,15,31,14,23,31,19,NA,44,43,19,16,23,31,25,14,15,32,4,1,53,7,8,NA,2,19,8,12,8,12,5,17,5,6.77,3.3
"2023-04-19 08:00:00",24.6,57,52,35,23,63,21,56,100,27,NA,51,25,21,13,33,29,17,29,57,NA,61,29,40,67,67,26,29,8,9,7,15,16,20,16,16,NA,9,28,15,18,24,35,21,14,13,22,2,1,22,7,11,NA,2,13,7,10,16,8,3,8,5,3.59,2.32
"2023-04-19 09:00:00",18.3,57,43,23,14,26,16,26,29,13,NA,26,17,11,NA,19,27,12,11,28,NA,32,21,14,34,37,22,36,6,7,3,3,19,14,9,10,NA,NA,13,22,21,20,33,20,10,17,17,2,2,13,5,8,NA,2,10,2,7,5,7,3,6,5,4.47,1.61
"2023-04-19 10:00:00",16.7,43,38,8,11,21,12,18,23,13,NA,13,17,10,NA,6,16,12,9,26,NA,45,22,11,22,25,21,28,7,4,4,1,12,14,7,9,NA,NA,6,20,13,13,18,9,4,16,15,2,3,13,5,7,NA,2,10,2,5,3,7,4,7,5,5.15,1.67
"2023-04-19 11:00:00",17.7,52,34,9,10,20,15,15,22,11,NA,11,19,10,NA,5,8,7,6,12,31,37,30,12,12,17,16,28,7,6,5,1,9,14,7,9,NA,8,9,16,8,11,5,7,5,13,12,2,6,14,3,6,NA,2,10,2,4,2,7,3,5,5,4.66,1.84
"2023-04-19 12:00:00",15.4,31,27,8,8,15,10,14,NA,11,NA,12,15,11,8,6,11,7,6,11,31,21,28,8,12,19,15,26,9,4,6,1,8,12,7,8,NA,7,6,13,10,8,3,6,5,6,11,3,6,11,2,7,NA,2,6,3,4,2,6,2,6,6,5.26,1.79
"2023-04-19 13:00:00",13.9,31,21,7,9,NA,9,10,NA,8,NA,12,11,10,7,6,15,7,6,9,28,20,35,7,11,18,10,27,8,5,4,1,7,15,8,9,NA,6,5,14,11,10,5,5,8,7,13,3,7,10,3,13,NA,2,5,2,4,2,5,2,4,6,7.08,1.67
"2023-04-19 14:00:00",11.9,32,25,7,8,NA,10,14,NA,8,NA,20,10,7,6,6,5,8,6,8,28,22,36,7,14,17,7,32,3,6,3,1,5,13,5,8,NA,8,11,14,15,8,7,9,7,4,13,4,7,9,3,16,NA,2,6,2,5,18,4,2,4,5,3.09,1.88
"2023-04-19 15:00:00",11.2,42,27,8,8,20,9,13,64,9,NA,25,10,8,4,5,6,8,8,12,38,25,45,7,17,18,7,33,4,6,2,1,7,13,6,7,7,7,10,14,20,10,10,11,9,6,18,4,5,9,4,24,NA,2,10,2,6,6,3,2,5,4,2.7,2.02
"2023-04-19 16:00:00",11.7,41,30,8,9,26,10,18,61,10,NA,24,11,9,5,4,2,8,7,11,42,24,64,15,15,25,7,18,5,7,4,1,9,8,7,10,7,15,15,12,19,9,12,10,11,5,16,4,4,9,3,26,NA,2,9,3,8,1,4,2,5,4,3.51,2.01
"2023-04-19 17:00:00",11.4,45,38,11,12,24,14,20,41,10,NA,24,12,12,7,7,4,10,9,18,48,26,55,15,17,29,8,7,3,4,2,1,8,13,7,13,9,32,6,11,20,14,13,12,10,12,15,4,5,10,2,26,NA,3,11,3,10,2,5,3,8,5,4,2
"2023-04-19 18:00:00",12.8,48,40,14,16,32,17,29,53,15,NA,52,12,12,8,16,10,15,10,20,48,32,48,12,27,38,9,47,3,7,2,1,7,19,13,11,11,72,3,11,18,11,13,19,9,22,22,4,5,12,3,43,NA,3,10,5,18,2,9,5,8,4,3.86,1.95
"2023-04-19 19:00:00",12.6,36,32,10,17,52,18,56,39,20,NA,34,15,17,8,11,5,13,14,26,42,34,54,18,48,35,24,56,9,9,9,1,10,29,23,18,19,37,7,10,13,13,12,17,10,17,23,4,5,16,4,26,NA,3,11,6,17,6,12,3,23,5,2.91,2.02
"2023-04-19 20:00:00",13.2,22,25,18,31,31,30,34,19,20,NA,38,19,12,10,8,6,26,13,29,38,39,29,21,85,47,31,32,24,15,11,1,19,38,25,23,29,13,40,3,14,13,17,34,8,28,18,4,4,27,3,26,NA,3,8,6,23,5,13,2,20,4,2.4,1.96
"2023-04-19 21:00:00",14.7,32,23,16,20,53,26,70,55,28,NA,44,30,13,8,10,16,15,7,42,29,32,23,30,68,61,35,37,18,20,8,2,14,28,32,16,33,26,23,11,12,17,17,31,7,35,14,4,4,30,3,10,NA,2,14,6,24,5,12,2,20,4,2.52,1.88
"2023-04-19 22:00:00",14.4,26,22,22,16,70,54,64,58,33,NA,36,35,8,9,14,13,22,6,38,41,28,19,28,67,46,26,53,14,16,5,18,13,19,26,15,29,64,28,4,11,15,17,26,6,22,12,4,2,33,3,7,NA,2,14,4,24,4,10,1,17,3,3.04,1.61
"2023-04-19 23:00:00",13.5,28,33,21,18,48,37,56,44,20,NA,41,34,5,6,7,18,20,5,28,38,12,12,28,46,47,39,37,13,23,4,16,11,23,10,13,29,50,38,5,9,11,13,34,5,18,10,5,1,22,4,8,NA,2,12,4,16,3,10,1,14,3,3.28,1.54
"2023-04-20 00:00:00",11.7,25,23,16,11,46,18,49,57,9,NA,38,24,6,5,10,18,20,7,52,31,13,12,37,45,51,35,35,10,11,4,12,10,16,15,12,26,35,27,3,7,9,12,26,4,14,11,5,1,14,4,10,NA,2,12,4,17,5,11,1,12,3,3.58,1.62
"2023-04-20 01:00:00",12.1,16,17,7,17,43,13,38,35,10,NA,32,36,5,3,8,14,15,11,50,31,10,9,37,46,41,28,33,9,9,7,22,11,14,16,9,19,27,29,2,8,8,19,22,4,6,11,5,1,12,3,5,NA,2,10,3,8,4,10,1,13,4,4.09,1.89
"2023-04-20 02:00:00",14.2,15,19,14,16,34,21,34,27,16,NA,25,38,5,4,24,11,11,17,38,35,10,11,43,49,40,28,39,10,8,8,22,13,13,12,8,19,21,27,2,9,8,23,26,4,7,15,4,2,12,3,5,NA,2,11,3,9,5,8,1,18,5,3.8,2.07
"2023-04-20 03:00:00",15.9,25,14,20,20,39,30,52,41,22,NA,38,41,9,5,19,13,13,21,54,44,47,20,46,60,51,38,56,16,11,11,31,15,19,32,12,23,27,22,11,9,13,21,25,4,10,24,4,1,32,3,5,NA,2,10,3,11,8,7,1,23,5,4.47,2.87
"2023-04-20 04:00:00",17.5,60,19,33,14,59,27,71,48,20,NA,40,52,29,11,60,22,18,34,60,49,64,24,54,69,63,55,66,41,21,17,42,13,31,49,20,31,32,33,2,15,23,43,31,4,24,35,5,2,67,4,6,NA,2,14,3,12,11,8,2,45,5,3.6,3.43
"2023-04-20 05:00:00",23,81,23,46,24,71,38,78,62,24,NA,60,59,59,31,71,29,28,47,63,63,78,57,47,74,70,60,70,66,35,28,56,19,39,68,27,43,57,61,11,23,31,42,36,4,45,47,7,2,74,7,9,NA,2,27,5,21,17,9,2,59,6,3.74,3.76
"2023-04-20 06:00:00",23.2,91,42,52,18,75,45,77,79,24,NA,56,57,76,59,71,63,26,47,67,57,80,47,44,72,65,56,60,85,43,39,59,24,30,69,30,52,NA,59,30,31,34,49,33,10,57,48,6,NA,50,6,11,NA,2,34,10,21,21,10,2,40,10,5.07,5.41
"2023-04-20 07:00:00",24.8,66,60,40,15,76,41,69,36,12,NA,33,42,69,51,47,33,17,37,69,54,44,40,33,51,54,27,44,28,26,19,35,22,29,35,19,31,NA,44,27,33,40,43,24,15,45,54,6,NA,33,6,17,NA,2,33,15,17,7,10,2,10,9,5.64,4.63
"2023-04-20 08:00:00",23.4,50,60,NA,31,57,NA,61,51,18,NA,34,27,23,24,40,32,8,20,51,19,26,20,24,30,29,31,35,9,12,10,9,20,22,9,19,16,NA,29,20,31,25,37,22,11,36,38,3,NA,23,5,15,NA,2,28,10,11,5,10,4,9,7,4.75,3.86
"2023-04-20 09:00:00",17,44,40,NA,19,39,NA,30,46,25,NA,43,14,13,10,40,39,12,20,29,49,23,25,18,15,22,21,32,5,12,4,4,13,13,7,19,11,NA,37,19,29,17,25,17,10,23,21,3,NA,22,5,10,NA,2,20,NA,12,6,12,4,6,6,3.98,3.2
"2023-04-20 10:00:00",13.2,44,34,NA,13,27,13,20,45,NA,11,26,13,12,7,18,23,22,19,27,37,32,25,18,25,31,11,42,5,8,4,1,14,12,7,16,8,NA,28,16,21,13,17,9,4,9,13,3,NA,17,7,9,NA,2,8,NA,10,6,10,4,9,7,5.87,3.1
"2023-04-20 11:00:00",12.1,35,27,11,22,26,12,19,44,NA,12,19,11,12,6,5,5,15,11,19,35,32,26,22,18,20,6,14,6,7,5,1,15,17,7,13,NA,NA,22,15,18,12,4,8,5,8,12,3,NA,18,5,9,NA,2,10,NA,9,7,7,4,7,7,3.71,2.46
"2023-04-20 12:00:00",10.8,24,21,NA,10,24,9,17,26,NA,8,15,10,9,5,5,3,10,7,16,26,36,23,10,19,18,9,6,3,12,2,1,11,13,6,11,NA,9,11,17,17,10,4,8,9,4,12,4,NA,11,3,11,NA,2,9,NA,12,8,6,3,3,7,3.61,2.25
"2023-04-20 13:00:00",9.6,NA,17,8,8,26,9,17,23,NA,7,15,7,7,5,5,3,12,9,10,24,26,26,9,12,15,9,7,2,7,2,1,9,12,7,11,6,11,7,13,15,9,11,10,11,4,16,3,NA,9,3,7,NA,3,10,4,13,4,6,2,7,7,3.37,2.48
"2023-04-20 14:00:00",9.4,27,17,7,7,27,9,16,30,7,7,15,10,7,4,5,2,12,8,8,26,27,29,7,11,16,8,18,2,6,2,1,10,9,5,12,7,9,5,13,17,12,9,13,8,2,15,4,NA,9,3,14,NA,3,10,4,13,2,7,2,7,7,3.73,2.32
"2023-04-20 15:00:00",9.1,26,21,8,8,21,9,19,25,10,6,15,10,8,7,4,3,11,9,10,27,27,49,8,14,14,9,7,3,7,2,1,10,12,8,13,7,12,5,11,19,12,9,18,7,3,19,4,NA,9,3,11,NA,2,12,3,16,4,6,2,5,6,3.02,1.82
"2023-04-20 16:00:00",9.5,39,25,9,11,26,9,17,47,9,8,25,7,9,5,6,3,15,9,12,32,31,51,14,16,19,8,8,2,8,2,1,11,11,8,11,7,6,16,13,22,14,11,19,7,4,20,5,NA,10,3,7,NA,2,12,3,19,2,6,2,5,6,2.97,2.02
"2023-04-20 17:00:00",10.2,44,33,14,11,20,14,21,43,11,10,29,10,8,6,9,6,17,13,12,35,35,51,21,18,21,12,24,2,17,2,1,12,14,6,12,8,6,13,13,21,13,13,21,8,7,27,4,NA,12,3,8,NA,1,18,5,21,2,7,2,8,6,2.47,2.13
"2023-04-20 18:00:00",10.1,48,36,22,16,27,13,25,21,20,15,30,7,12,5,18,17,15,13,17,46,35,43,27,18,21,24,22,9,6,8,1,14,19,11,17,8,6,12,13,19,11,22,25,8,8,28,3,NA,9,4,8,NA,1,23,6,17,2,9,3,5,7,2.46,3.17
"2023-04-20 19:00:00",8.9,55,36,19,16,19,15,21,50,14,12,55,14,17,8,12,11,18,14,18,55,45,59,43,20,29,18,20,9,7,5,1,11,20,20,14,12,10,23,18,23,11,17,20,10,7,21,3,NA,11,3,12,NA,3,13,6,22,3,9,3,7,7,3.66,3.18
"2023-04-20 20:00:00",8.9,51,35,19,17,33,17,25,87,19,14,82,10,18,8,8,6,13,9,28,44,44,56,32,47,34,32,28,9,7,5,1,7,12,17,9,14,9,11,12,19,10,27,20,7,11,16,3,NA,21,3,8,NA,3,15,5,18,3,7,3,7,6,4.3,3.16
"2023-04-20 21:00:00",8.4,34,17,13,11,62,16,47,89,11,6,54,19,15,8,6,3,10,10,29,42,38,32,28,64,33,41,14,6,6,6,1,4,8,17,7,8,5,36,8,16,11,22,16,6,15,10,3,NA,17,3,5,NA,2,10,4,4,5,6,3,4,5,4.18,2.9
"2023-04-20 22:00:00",8.1,17,12,9,11,64,13,72,61,6,6,33,12,10,7,9,4,10,8,34,38,35,18,31,54,41,33,10,11,6,6,1,4,7,8,5,9,4,13,9,9,8,18,15,5,14,10,3,NA,23,3,6,NA,2,10,4,3,7,5,2,4,4,3.6,2.76
"2023-04-20 23:00:00",7,14,12,10,6,41,13,53,28,5,3,38,11,11,5,7,17,9,6,29,35,20,18,31,41,34,44,23,8,6,8,1,3,6,9,4,8,3,16,6,14,10,13,12,5,14,10,3,NA,21,5,6,NA,3,8,4,4,4,5,2,6,5,3.5,2.54
"2023-04-21 00:00:00",5.9,9,8,6,5,14,7,47,9,4,2,41,22,8,3,6,12,21,7,26,33,14,21,26,39,35,41,35,10,6,6,1,3,5,14,3,7,6,11,7,10,7,18,11,4,15,13,3,NA,15,6,6,NA,2,7,5,7,3,5,2,6,4,3.61,2.17
"2023-04-21 01:00:00",7.5,8,9,5,5,14,8,45,8,5,3,40,20,10,9,8,13,38,22,23,30,12,21,38,34,38,40,27,6,6,4,2,4,5,9,3,6,4,17,8,9,6,11,12,4,9,11,3,NA,19,3,5,NA,2,6,4,4,3,5,2,5,4,3.18,2.58
"2023-04-21 02:00:00",10.7,7,9,6,7,12,7,44,11,4,2,33,10,16,5,14,21,22,23,17,27,13,23,29,38,41,47,32,6,5,5,2,4,4,11,3,6,3,10,5,9,6,10,10,3,8,16,3,NA,23,3,5,NA,2,7,5,6,3,7,4,5,5,3.4,2.88
"2023-04-21 03:00:00",11.1,10,11,8,9,13,10,50,12,8,2,38,12,18,6,22,19,19,27,13,28,24,39,28,40,33,47,48,6,5,7,1,6,6,7,4,7,7,5,9,13,8,12,9,3,10,24,3,NA,22,4,5,NA,2,7,5,5,5,8,6,5,5,2.91,3.45
"2023-04-21 04:00:00",10.3,12,16,10,22,14,13,54,9,13,2,43,28,10,9,36,24,32,25,24,34,52,51,41,58,42,36,53,8,9,10,6,6,9,10,6,10,17,14,18,17,20,16,10,3,25,15,3,NA,43,6,5,NA,2,11,6,8,5,8,5,5,4,2.99,4.19
"2023-04-21 05:00:00",12.2,25,24,14,25,26,17,65,18,26,3,47,47,18,19,32,21,59,30,39,52,54,63,47,62,45,40,60,33,15,11,27,9,17,29,11,19,38,53,17,27,40,22,13,5,36,16,5,NA,47,6,18,NA,2,20,9,10,9,12,10,7,4,3.49,4.36
"2023-04-21 06:00:00",15.1,35,36,18,24,33,21,60,29,18,5,53,42,16,11,38,39,61,44,51,57,50,63,55,70,62,44,62,26,14,15,17,8,15,56,14,22,42,51,15,27,26,18,19,6,17,26,4,NA,50,7,18,NA,2,30,13,12,12,13,9,10,5,4.41,5.19
"2023-04-21 07:00:00",13.3,47,51,NA,17,37,19,29,43,12,9,58,20,12,8,72,59,58,66,44,62,53,36,56,74,69,41,51,20,16,11,5,6,9,29,10,35,16,18,17,24,18,22,23,8,14,32,3,NA,19,6,14,NA,2,25,11,8,6,11,5,7,6,4.2,4.29
"2023-04-21 08:00:00",13.3,43,25,NA,10,29,12,29,46,9,6,29,14,8,6,35,42,27,70,21,60,43,24,55,52,62,36,52,15,15,6,3,6,10,11,10,16,8,9,17,21,17,22,14,11,12,22,3,NA,11,5,13,NA,2,16,7,6,6,13,4,8,7,3.39,3.34
"2023-04-21 09:00:00",11.8,42,28,NA,8,13,11,19,31,8,5,22,11,7,4,12,11,17,22,19,45,42,34,27,25,32,21,35,13,8,5,1,4,6,13,7,18,12,12,13,14,17,12,8,11,7,21,3,NA,NA,4,12,NA,2,15,6,5,3,9,3,6,8,4.78,4.23
"2023-04-21 10:00:00",11.8,35,24,10,8,13,9,17,38,7,4,21,11,7,4,5,3,5,7,25,27,24,35,13,15,19,18,9,10,5,NA,1,3,6,13,7,10,8,8,15,13,13,10,7,7,8,14,3,NA,16,5,NA,NA,2,10,4,5,3,6,2,6,5,4.17,2.83
"2023-04-21 11:00:00",14.7,29,21,7,7,13,9,12,33,6,4,15,9,6,4,4,3,6,5,19,30,22,33,8,8,9,2,5,7,5,NA,1,3,6,8,8,10,6,7,14,16,8,11,9,8,6,13,3,NA,10,4,7,NA,2,10,3,4,3,6,2,4,4,3.71,2.65
"2023-04-21 12:00:00",12.3,31,15,6,6,16,7,14,46,5,4,11,7,6,4,3,7,5,4,12,14,21,36,6,7,7,2,6,4,4,2,1,3,5,5,7,9,5,5,15,12,9,9,11,6,6,12,3,NA,10,2,8,NA,2,10,3,3,2,4,1,3,5,2.22,2.8
"2023-04-21 13:00:00",13.3,30,16,6,6,16,8,13,36,6,4,10,8,6,4,3,2,4,4,11,16,21,29,5,6,11,3,4,7,3,2,1,3,5,4,7,9,8,4,21,11,6,6,8,4,5,12,5,NA,11,3,11,NA,2,12,3,3,2,9,2,4,5,2.17,3.5
"2023-04-21 14:00:00",10.9,34,14,6,7,19,10,12,16,7,5,11,7,6,5,3,4,6,4,15,24,20,32,7,7,12,4,5,8,4,3,1,3,4,5,6,8,8,5,16,14,7,6,8,4,6,10,5,NA,11,3,14,NA,2,13,3,5,2,8,2,3,5,1.91,4.49
"2023-04-21 15:00:00",11,16,19,7,7,25,8,11,23,6,5,9,7,7,5,4,2,6,5,14,20,23,35,6,7,14,4,5,6,9,3,1,3,8,10,7,8,10,11,15,18,9,7,8,5,6,13,4,NA,10,3,13,NA,2,17,3,5,2,10,2,3,5,2.58,2.54
"2023-04-21 16:00:00",9.2,22,13,5,7,19,9,12,13,7,4,9,7,6,3,5,2,7,5,13,22,22,35,6,7,10,4,4,4,13,2,1,4,8,6,7,5,6,4,13,24,10,8,10,6,11,12,4,NA,12,3,18,NA,3,12,4,7,2,7,1,4,5,2.27,2.17
"2023-04-21 17:00:00",11.3,22,21,6,10,30,11,25,39,11,4,13,9,7,4,4,1,7,7,14,25,25,38,7,6,9,5,6,2,5,2,1,3,11,10,6,8,8,3,16,25,14,8,10,5,11,12,4,NA,7,4,26,NA,3,12,4,9,1,5,1,3,4,2.43,2.06
"2023-04-21 18:00:00",11.9,27,18,9,12,29,14,22,24,13,9,16,12,10,4,5,2,12,10,25,33,28,40,10,17,25,5,13,3,9,2,1,5,9,10,8,13,7,8,18,21,12,12,12,6,15,18,5,NA,13,3,33,NA,3,19,2,7,1,5,3,4,4,2.62,1.61
"2023-04-21 19:00:00",11.7,20,27,14,21,22,24,27,16,20,3,21,12,14,8,5,2,15,11,30,30,39,53,17,16,20,11,12,7,7,19,2,5,12,26,10,16,8,9,20,10,12,18,17,5,22,17,5,NA,32,4,31,NA,2,21,3,8,1,5,1,3,4,2.81,1.02
